연도,월,지역,연료,차종,등록대수
2026,1,서울특별시,경유,승용,53
2026,1,서울특별시,수소,승용,0
2026,1,서울특별시,전기,승용,229
2026,1,서울특별시,하이브리드,승용,4400
2026,1,서울특별시,휘발유,승용,214
2026,1,세종특별자치시,경유,승용,0
2026,1,세종특별자치시,수소,승용,0
2026,1,세종특별자치시,전기,승용,4
2026,1,세종특별자치시,하이브리드,승용,77
2026,1,세종특별자치시,휘발유,승용,1
2026,1,울산광역시,경유,승용,9
2026,1,울산광역시,수소,승용,1
2026,1,울산광역시,전기,승용,34
2026,1,울산광역시,하이브리드,승용,1170
2026,1,울산광역시,휘발유,승용,48
2026,1,인천광역시,경유,승용,122
2026,1,인천광역시,수소,승용,0
2026,1,인천광역시,전기,승용,1056
2026,1,인천광역시,하이브리드,승용,7844
2026,1,인천광역시,휘발유,승용,1256
2026,1,전라남도,경유,승용,63
2026,1,전라남도,수소,승용,0
2026,1,전라남도,전기,승용,21
2026,1,전라남도,하이브리드,승용,2769
2026,1,전라남도,휘발유,승용,38
2026,1,전라북도,경유,승용,44
2026,1,전라북도,수소,승용,0
2026,1,전라북도,전기,승용,78
2026,1,전라북도,하이브리드,승용,1235
2026,1,전라북도,휘발유,승용,79
2026,1,제주특별자치도,경유,승용,57
2026,1,제주특별자치도,수소,승용,0
2026,1,제주특별자치도,전기,승용,613
2026,1,제주특별자치도,하이브리드,승용,2840
2026,1,제주특별자치도,휘발유,승용,29
2026,1,충청남도,경유,승용,44
2026,1,충청남도,수소,승용,0
2026,1,충청남도,전기,승용,41
2026,1,충청남도,하이브리드,승용,1222
2026,1,충청남도,휘발유,승용,107
2026,1,충청북도,경유,승용,24
2026,1,충청북도,수소,승용,0
2026,1,충청북도,전기,승용,217
2026,1,충청북도,하이브리드,승용,894
2026,1,충청북도,휘발유,승용,63
2026,2,강원도,경유,승용,22
2026,2,강원도,수소,승용,0
2026,2,강원도,전기,승용,478
2026,2,강원도,하이브리드,승용,621
2026,2,강원도,휘발유,승용,45
2026,2,경기도,경유,승용,181
2026,2,경기도,수소,승용,0
2026,2,경기도,전기,승용,3461
2026,2,경기도,하이브리드,승용,6003
2026,2,경기도,휘발유,승용,635
2026,2,경상남도,경유,승용,54
2026,2,경상남도,수소,승용,0
2026,2,경상남도,전기,승용,5295
2026,2,경상남도,하이브리드,승용,4832
2026,2,경상남도,휘발유,승용,354
2026,2,경상북도,경유,승용,15
2026,2,경상북도,수소,승용,0
2026,2,경상북도,전기,승용,1562
2026,2,경상북도,하이브리드,승용,819
2026,2,경상북도,휘발유,승용,49
2026,2,광주광역시,경유,승용,29
2026,2,광주광역시,수소,승용,0
2026,2,광주광역시,전기,승용,988
2026,2,광주광역시,하이브리드,승용,1223
2026,2,광주광역시,휘발유,승용,98
2026,2,대구광역시,경유,승용,44
2026,2,대구광역시,수소,승용,0
2026,2,대구광역시,전기,승용,1434
2026,2,대구광역시,하이브리드,승용,2081
2026,2,대구광역시,휘발유,승용,167
2026,2,대전광역시,경유,승용,23
2026,2,대전광역시,수소,승용,0
2026,2,대전광역시,전기,승용,1102
2026,2,대전광역시,하이브리드,승용,962
2026,2,대전광역시,휘발유,승용,89
2026,2,부산광역시,경유,승용,35
2026,2,부산광역시,수소,승용,0
2026,2,부산광역시,전기,승용,1884
2026,2,부산광역시,하이브리드,승용,4155
2026,2,부산광역시,휘발유,승용,0
2026,2,서울특별시,경유,승용,47
2026,2,서울특별시,수소,승용,0
2026,2,서울특별시,전기,승용,1481
2026,2,서울특별시,하이브리드,승용,3564
2026,2,서울특별시,휘발유,승용,170
2026,2,세종특별자치시,경유,승용,4
2026,2,세종특별자치시,수소,승용,0
2026,2,세종특별자치시,전기,승용,86
2026,2,세종특별자치시,하이브리드,승용,64
2026,2,세종특별자치시,휘발유,승용,2
2026,2,울산광역시,경유,승용,11
2026,2,울산광역시,수소,승용,0
2026,2,울산광역시,전기,승용,354
2026,2,울산광역시,하이브리드,승용,785
2026,2,울산광역시,휘발유,승용,28
2026,2,인천광역시,경유,승용,134
2026,2,인천광역시,수소,승용,0
2026,2,인천광역시,전기,승용,2371
2026,2,인천광역시,하이브리드,승용,6640
2026,2,인천광역시,휘발유,승용,1277
2026,2,전라남도,경유,승용,51
2026,2,전라남도,수소,승용,0
2026,2,전라남도,전기,승용,895
2026,2,전라남도,하이브리드,승용,2323
2026,2,전라남도,휘발유,승용,38
2026,2,전라북도,경유,승용,32
2026,2,전라북도,수소,승용,0
2026,2,전라북도,전기,승용,503
2026,2,전라북도,하이브리드,승용,901
2026,2,전라북도,휘발유,승용,79
2026,2,제주특별자치도,경유,승용,55
2026,2,제주특별자치도,수소,승용,0
2026,2,제주특별자치도,전기,승용,4525
2026,2,제주특별자치도,하이브리드,승용,2164
2026,2,제주특별자치도,휘발유,승용,38
2026,2,충청남도,경유,승용,37
2026,2,충청남도,수소,승용,0
2026,2,충청남도,전기,승용,885
2026,2,충청남도,하이브리드,승용,885
2026,2,충청남도,휘발유,승용,81
2026,2,충청북도,경유,승용,25
2026,2,충청북도,수소,승용,0
2026,2,충청북도,전기,승용,1399
2026,2,충청북도,하이브리드,승용,667
2026,2,충청북도,휘발유,승용,48
2026,3,강원도,경유,승용,23
2026,3,강원도,수소,승용,0
2026,3,강원도,전기,승용,604
2026,3,강원도,하이브리드,승용,1006
2026,3,강원도,휘발유,승용,64
2026,3,경기도,경유,승용,185
2026,3,경기도,수소,승용,0
2026,3,경기도,전기,승용,4506
2026,3,경기도,하이브리드,승용,8413
2026,3,경기도,휘발유,승용,717
2026,3,경상남도,경유,승용,45
2026,3,경상남도,수소,승용,0
2026,3,경상남도,전기,승용,7772
2026,3,경상남도,하이브리드,승용,5883
2026,3,경상남도,휘발유,승용,432
2026,3,경상북도,경유,승용,33
2026,3,경상북도,수소,승용,0
2026,3,경상북도,전기,승용,1194
2026,3,경상북도,하이브리드,승용,1217
2026,3,경상북도,휘발유,승용,53
2026,3,광주광역시,경유,승용,32
2026,3,광주광역시,수소,승용,0
2026,3,광주광역시,전기,승용,946
2026,3,광주광역시,하이브리드,승용,1653
2026,3,광주광역시,휘발유,승용,100
2026,3,대구광역시,경유,승용,49
2026,3,대구광역시,수소,승용,0
2026,3,대구광역시,전기,승용,914
2026,3,대구광역시,하이브리드,승용,2886
2026,3,대구광역시,휘발유,승용,172
2026,3,대전광역시,경유,승용,28
2026,3,대전광역시,수소,승용,1
2026,3,대전광역시,전기,승용,746
2026,3,대전광역시,하이브리드,승용,1435
2026,3,대전광역시,휘발유,승용,98
2026,3,부산광역시,경유,승용,55
2026,3,부산광역시,수소,승용,0
2026,3,부산광역시,전기,승용,2350
2026,3,부산광역시,하이브리드,승용,4972
2026,3,부산광역시,휘발유,승용,607
2026,3,서울특별시,경유,승용,54
2026,3,서울특별시,수소,승용,0
2026,3,서울특별시,전기,승용,1922
2026,3,서울특별시,하이브리드,승용,4823
2026,3,서울특별시,휘발유,승용,197
2026,3,세종특별자치시,경유,승용,5
2026,3,세종특별자치시,수소,승용,0
2026,3,세종특별자치시,전기,승용,120
2026,3,세종특별자치시,하이브리드,승용,218
2026,3,세종특별자치시,휘발유,승용,3
2026,3,울산광역시,경유,승용,8
2026,3,울산광역시,수소,승용,0
2026,3,울산광역시,전기,승용,329
2026,3,울산광역시,하이브리드,승용,1019
2026,3,울산광역시,휘발유,승용,40
2026,3,인천광역시,경유,승용,158
2026,3,인천광역시,수소,승용,0
2026,3,인천광역시,전기,승용,3092
2026,3,인천광역시,하이브리드,승용,7614
2026,3,인천광역시,휘발유,승용,1543
2026,3,전라남도,경유,승용,57
2026,3,전라남도,수소,승용,0
2026,3,전라남도,전기,승용,1051
2026,3,전라남도,하이브리드,승용,3171
2026,3,전라남도,휘발유,승용,135
2026,3,전라북도,경유,승용,35
2026,3,전라북도,수소,승용,0
2026,3,전라북도,전기,승용,1481
2026,3,전라북도,하이브리드,승용,1215
2026,3,전라북도,휘발유,승용,60
2026,3,제주특별자치도,경유,승용,62
2026,3,제주특별자치도,수소,승용,0
2026,3,제주특별자치도,전기,승용,6992
2026,3,제주특별자치도,하이브리드,승용,3206
2026,3,제주특별자치도,휘발유,승용,57
2026,3,충청남도,경유,승용,37
2026,3,충청남도,수소,승용,0
2026,3,충청남도,전기,승용,1516
2026,3,충청남도,하이브리드,승용,1273
2026,3,충청남도,휘발유,승용,152
2026,3,충청북도,경유,승용,16
2026,3,충청북도,수소,승용,0
2026,3,충청북도,전기,승용,659
2026,3,충청북도,하이브리드,승용,1016
2026,3,충청북도,휘발유,승용,48
2026,4,강원도,경유,승용,23
2026,4,강원도,수소,승용,0
2026,4,강원도,전기,승용,780
2026,4,강원도,하이브리드,승용,907
2026,4,강원도,휘발유,승용,54
2026,4,경기도,경유,승용,160
2026,4,경기도,수소,승용,0
2026,4,경기도,전기,승용,4311
2026,4,경기도,하이브리드,승용,8587
2026,4,경기도,휘발유,승용,652
2026,4,경상남도,경유,승용,45
2026,4,경상남도,수소,승용,0
2026,4,경상남도,전기,승용,8464
2026,4,경상남도,하이브리드,승용,5195
2026,4,경상남도,휘발유,승용,451
2026,4,경상북도,경유,승용,26
2026,4,경상북도,수소,승용,0
2026,4,경상북도,전기,승용,463
2026,4,경상북도,하이브리드,승용,1257
2026,4,경상북도,휘발유,승용,50
2026,4,광주광역시,경유,승용,23
2026,4,광주광역시,수소,승용,0
2026,4,광주광역시,전기,승용,566
2026,4,광주광역시,하이브리드,승용,1591
2026,4,광주광역시,휘발유,승용,86
2026,4,대구광역시,경유,승용,44
2026,4,대구광역시,수소,승용,0
2026,4,대구광역시,전기,승용,1223
2026,4,대구광역시,하이브리드,승용,2920
2026,4,대구광역시,휘발유,승용,186
2026,4,대전광역시,경유,승용,19
2026,4,대전광역시,수소,승용,0
2026,4,대전광역시,전기,승용,310
2026,4,대전광역시,하이브리드,승용,1522
2026,4,대전광역시,휘발유,승용,118
2026,4,부산광역시,경유,승용,52
2026,4,부산광역시,수소,승용,0
2026,4,부산광역시,전기,승용,3141
2026,4,부산광역시,하이브리드,승용,5204
2026,4,부산광역시,휘발유,승용,613
2026,4,서울특별시,경유,승용,43
2026,4,서울특별시,수소,승용,0
2026,4,서울특별시,전기,승용,2109
2026,4,서울특별시,하이브리드,승용,4908
2026,4,서울특별시,휘발유,승용,273
2026,4,세종특별자치시,경유,승용,4
2026,4,세종특별자치시,수소,승용,0
2026,4,세종특별자치시,전기,승용,28
2026,4,세종특별자치시,하이브리드,승용,187
2026,4,세종특별자치시,휘발유,승용,2
2026,4,울산광역시,경유,승용,2
2026,4,울산광역시,수소,승용,0
2026,4,울산광역시,전기,승용,486
2026,4,울산광역시,하이브리드,승용,980
2026,4,울산광역시,휘발유,승용,33
2026,4,인천광역시,경유,승용,455
2026,4,인천광역시,수소,승용,0
2026,4,인천광역시,전기,승용,4369
2026,4,인천광역시,하이브리드,승용,7463
2026,4,인천광역시,휘발유,승용,1354
2026,4,전라남도,경유,승용,69
2026,4,전라남도,수소,승용,0
2026,4,전라남도,전기,승용,901
2026,4,전라남도,하이브리드,승용,3447
2026,4,전라남도,휘발유,승용,54
2026,4,전라북도,경유,승용,28
2026,4,전라북도,수소,승용,0
2026,4,전라북도,전기,승용,238
2026,4,전라북도,하이브리드,승용,1289
2026,4,전라북도,휘발유,승용,85
2026,4,제주특별자치도,경유,승용,40
2026,4,제주특별자치도,수소,승용,0
2026,4,제주특별자치도,전기,승용,8365
2026,4,제주특별자치도,하이브리드,승용,2811
2026,4,제주특별자치도,휘발유,승용,42
2026,4,충청남도,경유,승용,28
2026,4,충청남도,수소,승용,0
2026,4,충청남도,전기,승용,167
2026,4,충청남도,하이브리드,승용,1396
2026,4,충청남도,휘발유,승용,91
2026,4,충청북도,경유,승용,21
2026,4,충청북도,수소,승용,0
2026,4,충청북도,전기,승용,357
2026,4,충청북도,하이브리드,승용,1074
2026,4,충청북도,휘발유,승용,68
2026,5,강원도,경유,승용,19
2026,5,강원도,수소,승용,0
2026,5,강원도,전기,승용,511
2026,5,강원도,하이브리드,승용,680
2026,5,강원도,휘발유,승용,64
2026,5,경기도,경유,승용,127
2026,5,경기도,수소,승용,0
2026,5,경기도,전기,승용,3042
2026,5,경기도,하이브리드,승용,6830
2026,5,경기도,휘발유,승용,610
2026,5,경상남도,경유,승용,33
2026,5,경상남도,수소,승용,0
2026,5,경상남도,전기,승용,7103
2026,5,경상남도,하이브리드,승용,3856
2026,5,경상남도,휘발유,승용,390
2026,5,경상북도,경유,승용,16
2026,5,경상북도,수소,승용,0
2026,5,경상북도,전기,승용,1061
2026,5,경상북도,하이브리드,승용,838
2026,5,경상북도,휘발유,승용,61
2026,5,광주광역시,경유,승용,22
2026,5,광주광역시,수소,승용,0
2026,5,광주광역시,전기,승용,269
2026,5,광주광역시,하이브리드,승용,1206
2026,5,광주광역시,휘발유,승용,124
2026,5,대구광역시,경유,승용,25
2026,5,대구광역시,수소,승용,0
2026,5,대구광역시,전기,승용,1158
2026,5,대구광역시,하이브리드,승용,2325
2026,5,대구광역시,휘발유,승용,176
2026,5,대전광역시,경유,승용,8
2026,5,대전광역시,수소,승용,0
2026,5,대전광역시,전기,승용,412
2026,5,대전광역시,하이브리드,승용,1211
2026,5,대전광역시,휘발유,승용,109
2026,5,부산광역시,경유,승용,40
2026,5,부산광역시,수소,승용,0
2026,5,부산광역시,전기,승용,2064
2026,5,부산광역시,하이브리드,승용,4377
2026,5,부산광역시,휘발유,승용,686
2026,5,서울특별시,경유,승용,38
2026,5,서울특별시,수소,승용,0
2026,5,서울특별시,전기,승용,1463
2026,5,서울특별시,하이브리드,승용,3446
2026,5,서울특별시,휘발유,승용,180
2026,5,세종특별자치시,경유,승용,1
2026,5,세종특별자치시,수소,승용,0
2026,5,세종특별자치시,전기,승용,44
2026,5,세종특별자치시,하이브리드,승용,125
2026,5,세종특별자치시,휘발유,승용,1
2026,5,울산광역시,경유,승용,2
2026,5,울산광역시,수소,승용,0
2026,5,울산광역시,전기,승용,157
2026,5,울산광역시,하이브리드,승용,686
2026,5,울산광역시,휘발유,승용,32
2026,5,인천광역시,경유,승용,148
2026,5,인천광역시,수소,승용,0
2026,5,인천광역시,전기,승용,2831
2026,5,인천광역시,하이브리드,승용,6487
2026,5,인천광역시,휘발유,승용,1531
2026,5,전라남도,경유,승용,27
2026,5,전라남도,수소,승용,0
2026,5,전라남도,전기,승용,735
2026,5,전라남도,하이브리드,승용,2584
2026,5,전라남도,휘발유,승용,70
